"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC38A1",0.000228422342882423,2.74187929994005,0.43,0.968,0.456844685764847
"EREG",1.58113288697221e-190,2.73211405344025,0.039,0.961,3.16226577394443e-187
"PMEPA1",1.52898514745237e-35,2.72417014400647,0.266,0.964,3.05797029490473e-32
"CAMK2N2",6.85367743434183e-38,2.71936770408668,0.227,0.333,1.37073548686837e-34
"CCND1",2.74888286187857e-53,2.71832917047542,0.22,0.964,5.49776572375715e-50
"TGFBR3",3.53569780324119e-153,2.71649739577048,0.022,0.072,7.07139560648238e-150
"ZNF331",0.000109262460060124,2.71503290008755,0.417,0.964,0.218524920120248
"VPREB3",0.0667306484870888,2.70910135158839,0.012,0,1
"GOLT1A",6.02534059198871e-80,2.70485692583911,0.235,0.19,1.20506811839774e-76
"CUTA",8.33519536450538e-63,2.70438247489042,0.81,0.81,1.66703907290108e-59
"ISCU",3.9793256643968e-11,2.70426514417829,0.376,0.581,7.9586513287936e-08
"AKR1C1",3.83770876906003e-81,2.69601555989627,0.083,0.186,7.67541753812006e-78
"ANAPC11",4.71025746464721e-33,2.6931999506773,0.672,0.771,9.42051492929441e-30
"EIF4A2",5.01290005960117e-119,2.69086387892337,0.988,0.993,1.00258001192023e-115
"CDK2AP2",7.6106651659442e-15,2.68640445259939,0.349,0.971,1.52213303318884e-11
"PSMB5",2.21541246607301e-46,2.67712646899789,0.67,0.627,4.43082493214602e-43
"FDFT1",3.53981489095261e-09,2.6766099196357,0.386,0.968,7.07962978190522e-06
"RPGR",2.42761256371509e-50,2.67654129865103,0.227,0.964,4.85522512743017e-47
"ALDH1A1",9.75578702672809e-10,2.66852524470032,0.673,0.996,1.95115740534562e-06
"ELF3",2.49271655672742e-38,2.66320357193185,0.599,0.556,4.98543311345484e-35
"MPC1",8.52500095522943e-28,2.65804047967302,0.336,0.427,1.70500019104589e-24
"MARCKSL1",1.70380922044736e-25,2.65742873039069,0.709,0.971,3.40761844089472e-22
"CALM1",2.16266922848716e-131,2.65733491617857,0.997,0.993,4.32533845697431e-128
"HSPA6",3.10403467404513e-72,2.64800106826478,0.182,0.968,6.20806934809026e-69
"LTB",8.17650322086729e-211,2.64235752820285,0.03,0.964,1.63530064417346e-207
"RALYL",2.18097533959129e-67,2.63781657678555,0.188,0.961,4.36195067918257e-64
"CHRNA5",4.67246947917016e-178,2.63574111883405,0.05,0.961,9.34493895834032e-175
"TCHH",0.00645923748784939,2.63264674098551,0.026,0,1
"NUDT16",1.73677253122228e-75,2.62858141877492,0.141,0.204,3.47354506244457e-72
"ZFHX3",2.22281885796674e-26,2.62816801306903,0.298,0.968,4.44563771593348e-23
"CSTB",7.28019991937016e-69,2.62786317181168,0.79,0.659,1.45603998387403e-65
"PDE11A",1.57006038332944e-104,2.62372086752417,0.03,0.161,3.14012076665887e-101
"TNFRSF18",4.51558207702648e-117,2.62261165689286,0.118,0.961,9.03116415405295e-114
"EYS",8.74677845904772e-165,2.61634033308906,0.052,0.95,1.74935569180954e-161
"SEMA6D",6.56122907480382e-91,2.61593481096441,0.148,0.961,1.31224581496076e-87
"AGR2",5.81146513057e-190,2.61590474756145,0.04,0.961,1.162293026114e-186
"CACYBP",1.26746685347197e-42,2.61560430764917,0.789,0.971,2.53493370694393e-39
"CALR",7.44078832002592e-93,2.61326493646934,0.938,0.982,1.48815766400518e-89
"KIF20B",5.27244616974848e-99,2.61145603408907,0.137,0.964,1.0544892339497e-95
"SLC38A4",1.99159380471423e-180,2.6041489447991,0.041,0.961,3.98318760942847e-177
"TMCC2",5.34610562886366e-114,2.60170631373135,0.115,0.961,1.06922112577273e-110
"PKIB",0.148880733233278,2.601286927649,0.47,0.982,1
"GEM",7.51118154099172e-10,2.5926406846738,0.377,0.971,1.50223630819834e-06
"PTPRK",5.64905616435994e-06,2.58837945495888,0.264,0.548,0.0112981123287199
"HPGD",2.07561436732801e-57,2.57623398036367,0.209,0.968,4.15122873465602e-54
"FABP4",0.0109481196957414,2.5736657179443,0.023,0,1
"FABP3",0.0186435422860662,2.56706382106364,0.02,0,1
"VPREB1",4.19098745462219e-207,2.56430578858867,0.027,0.961,8.38197490924438e-204
"DHPS",2.27271638287612e-39,2.56195478275931,0.243,0.326,4.54543276575224e-36
"RND1",2.9679628155016e-93,2.5610431092589,0.079,0.875,5.9359256310032e-90
"C9orf16",7.01944943657353e-32,2.55897285271667,0.642,0.703,1.40388988731471e-28
"ISG20",3.42702326439551e-147,2.55883790722033,0.099,0.075,6.85404652879102e-144
"DKK1",1.85907491763415e-173,2.54877476402982,0.058,0.961,3.7181498352683e-170
"PLAGL1",0.0206936025792908,2.5457050088353,0.552,0.971,1
"PRPH",6.33227717688312e-190,2.54272225114597,0.034,0.961,1.26645543537662e-186
"THBS4",1.08175689175663e-190,2.52549675447298,0.038,0.961,2.16351378351326e-187
"SKP1",2.20030408956237e-84,2.51426108328083,0.891,0.885,4.40060817912473e-81
"HERPUD1",3.1135463567554e-30,2.51157648899598,0.725,0.806,6.2270927135108e-27
"IKZF4",6.08069136548352e-105,2.50812726954218,0.127,0.961,1.2161382730967e-101
"IKZF2",8.3335480281293e-158,2.5043475996686,0.066,0.961,1.66670960562586e-154
"CFL1",2.31745778125934e-117,2.50131851870916,0.978,0.996,4.63491556251869e-114
"DCC",1.12530888503108e-133,2.4969033433397,0.091,0.961,2.25061777006217e-130
"CCDC85A",1.26284397404365e-178,2.49263417438996,0.049,0.961,2.5256879480873e-175
"RHOB",1.29664164989063e-28,2.49162260164776,0.743,0.975,2.59328329978126e-25
"AHSP",5.56621496256405e-202,2.48211735491056,0.032,0.961,1.11324299251281e-198
"BRK1",1.93780394475222e-45,2.47518375494072,0.752,0.832,3.87560788950445e-42
"CYP1B1",9.28498886776854e-210,2.47482757169225,0.034,0.018,1.85699777355371e-206
"PTMS",6.5216356030576e-100,2.47123733429197,0.965,0.993,1.30432712061152e-96
"WDR25",9.93831860194628e-123,2.46974677290299,0.071,0.1,1.98766372038926e-119
"CTSZ",3.59532266694296e-16,2.46585242029633,0.342,0.971,7.19064533388592e-13
"ASCL1",1.8510219011455e-187,2.46556611238801,0.048,0.961,3.702043802291e-184
"UBE2S",1.22518215731182e-31,2.46237683757942,0.733,0.978,2.45036431462364e-28
"FAM189A2",1.38809925758483e-178,2.46135383296487,0.05,0.961,2.77619851516966e-175
"TPSAB1",1.49039522984124e-226,2.45969362620844,0.017,0.961,2.98079045968249e-223
"TMEM59",3.553639514674e-77,2.45962079523971,0.871,0.864,7.10727902934799e-74
"TNFRSF12A",1.90848000279265e-09,2.45881127832253,0.665,0.993,3.8169600055853e-06
"GRASP",2.59952582022564e-35,2.45669357088548,0.266,0.964,5.19905164045129e-32
"MTRNR2L1",1.31492337017811e-128,2.44558574564196,0.075,0.921,2.62984674035621e-125
"NDUFC2",1.53611762894899e-56,2.43707083107562,0.792,0.803,3.07223525789798e-53
"SEMA5A",1.12019698640697e-115,2.43630284185121,0.113,0.961,2.24039397281394e-112
"SPINT2",8.07461888951394e-74,2.43180142719711,0.888,0.993,1.61492377790279e-70
"TMEM208",6.30655290972141e-24,2.42379976049366,0.482,0.566,1.26131058194428e-20
"PRDX5",1.01155142553801e-57,2.41577410236705,0.812,0.867,2.02310285107602e-54
"KCNQ1OT1",0.026769278158622,2.41106445616186,0.55,0.978,1
"TMSB4X",1.9900492849713e-86,2.40157403910724,0.976,0.982,3.98009856994259e-83
"PYCARD",2.52334279616015e-157,2.38635854120808,0.078,0.068,5.04668559232031e-154
"CRIP1",1.37798138854181e-96,2.38561962982298,0.154,0.968,2.75596277708363e-93
"TPM1",7.06481477111032e-07,2.38424620115466,0.6,0.971,0.00141296295422206
"HMGB3",2.65843568345649e-08,2.37543868972897,0.388,0.961,5.31687136691298e-05
"SCAND1",9.553433990474e-21,2.37431830144955,0.558,0.692,1.9106867980948e-17
"PDE4B",6.46142971564403e-166,2.36261718704479,0.059,0.961,1.29228594312881e-162
"GUK1",1.2049459707517e-75,2.36110627938807,0.878,0.907,2.40989194150341e-72
"NR4A3",1.48607847388385e-89,2.36018952928523,0.152,0.961,2.9721569477677e-86
"TTC39A",5.87128569928132e-76,2.35994676750332,0.172,0.964,1.17425713985626e-72
"ALAS2",3.59373824953097e-219,2.35268958414755,0.016,0.961,7.18747649906195e-216
"PPP1R15A",5.531398379533e-60,2.34112192038825,0.864,0.982,1.1062796759066e-56
"MT-ND5",4.32959503095711e-99,2.33900859813417,0.98,0.982,8.65919006191423e-96
"MDK",1.53079425379427e-30,2.33774637731383,0.745,0.989,3.06158850758855e-27
"DUT",1.2959097632344e-25,2.33650734070453,0.3,0.964,2.5918195264688e-22
"GOLGB1",8.22101968406923e-27,2.3340864861077,0.727,0.982,1.64420393681385e-23
"GADD45A",1.60348216660651e-42,2.33191558199243,0.835,0.986,3.20696433321303e-39
"ECHS1",5.69083257824715e-08,2.33111250737617,0.608,0.975,0.000113816651564943
"CCNI",5.02297299523468e-77,2.33039329958322,0.883,0.885,1.00459459904694e-73
"CAPS",2.02741208000253e-162,2.31805200657215,0.054,0.957,4.05482416000506e-159
"SH3BGRL3",4.09956182831311e-31,2.31368091658187,0.763,0.918,8.19912365662622e-28
"NDUFA13",7.83909073250588e-53,2.31046706253649,0.838,0.986,1.56781814650118e-49
"BLOC1S5",4.52057647304808e-96,2.30773148697917,0.154,0.964,9.04115294609616e-93
"TNFAIP3",5.78558291415551e-39,2.30695680037327,0.259,0.964,1.1571165828311e-35
"SYNE2",1.69463386783027e-16,2.30362031409359,0.338,0.968,3.38926773566055e-13
"GRM3",0.00226752542980789,2.30057217333117,0.033,0,1
"S100B",6.19021821889137e-111,2.29625396512618,0.115,0.961,1.23804364377827e-107
"PDX1",5.23963060044158e-49,2.29599485606387,0.228,0.961,1.04792612008832e-45
"UNC5D",2.37640118426e-141,2.29542862558344,0.078,0.961,4.75280236852001e-138
"TM4SF5",0.21469358343501,2.28742260847754,0.016,0,1
"TMEM108",7.35341384146279e-182,2.28589845841929,0.05,0.961,1.47068276829256e-178
"H1FX",2.06082093512205e-37,2.28564384336395,0.768,0.996,4.12164187024411e-34
"ARL4A",0.041835651941789,2.2831777328726,0.542,0.964,1
"COTL1",2.91336942347142e-64,2.28129375536423,0.121,0.226,5.82673884694284e-61
"H2AFZ",8.25366980711371e-74,2.28016335498919,0.907,0.989,1.65073396142274e-70
"NPTX1",4.1668327232384e-167,2.27418132283736,0.058,0.961,8.33366544647679e-164
"GADD45B",4.07203549363461e-16,2.26821508031187,0.708,0.978,8.14407098726921e-13
"ATP6V1F",1.66670913970908e-33,2.26725852214773,0.69,0.781,3.33341827941815e-30
"NDUFA1",9.59477439619933e-50,2.26255743689369,0.804,0.914,1.91895487923987e-46
"CTHRC1",8.75684820218832e-191,2.26056061253604,0.033,0.961,1.75136964043766e-187
"CTSD",8.10462187990866e-10,2.26048548449503,0.353,0.573,1.62092437598173e-06
"ATP1B1",4.20260329168189e-62,2.2582803626692,0.873,0.982,8.40520658336378e-59
"FAM200B",0.00639408686981746,2.25821161297712,0.445,0.975,1
"FAT3",3.10469588841722e-161,2.25125903095572,0.063,0.961,6.20939177683444e-158
"ATP6AP1",0.18583688749021,2.24797306046337,0.522,0.968,1
"VAV3",4.31273788938213e-170,2.24734480180186,0.024,0.065,8.62547577876425e-167
"EPCAM",1.23245338799433e-108,2.2465475751226,0.978,0.996,2.46490677598865e-105
"CCNG2",6.04169365019365e-40,2.24469193534939,0.255,0.971,1.20833873003873e-36
"HSBP1",7.38242369502835e-70,2.24268471394571,0.867,0.993,1.47648473900567e-66
"TPI1",3.60136779877848e-55,2.2362708082681,0.829,0.986,7.20273559755696e-52
"ALOX5AP",8.00977467490869e-194,2.23623217794677,0.036,0.964,1.60195493498174e-190
"HSP90B1",2.10209256269451e-74,2.23185644250947,0.979,1,4.20418512538902e-71
"ORMDL2",1.68884289340427e-47,2.23174343585857,0.233,0.968,3.37768578680853e-44
"CRYAB",1.73037447088247e-35,2.23054555834076,0.084,0.308,3.46074894176495e-32
"HBEGF",4.83231509736018e-15,2.23053558655754,0.351,0.971,9.66463019472036e-12
"MT-CO1",3.75613019359676e-124,2.2302845354082,0.999,0.996,7.51226038719353e-121
"IL23A",1.3574749905917e-175,2.22892428249916,0.051,0.964,2.7149499811834e-172
"CTNNB1",0.0528010560670246,2.22810399747408,0.543,0.971,1
"C1orf56",1.6005995672259e-49,2.22798149063369,0.229,0.964,3.20119913445179e-46
"TRMT112",2.2064413368306e-51,2.22431388149398,0.75,0.713,4.41288267366119e-48
"RNF7",1.77650401663666e-59,2.21730652019138,0.825,0.857,3.55300803327333e-56
"NCKAP5",6.41972141936839e-167,2.20703748497236,0.059,0.964,1.28394428387368e-163
"GLIS3",2.03863310561767e-33,2.20428786913658,0.273,0.964,4.07726621123533e-30
"HBZ",2.71868429180681e-215,2.20291477681639,0.013,0.961,5.43736858361362e-212
"NDUFB4",2.28337402808786e-39,2.20287590515432,0.74,0.849,4.56674805617572e-36
"ISG15",1.13159289300978e-95,2.20161813015776,0.142,0.964,2.26318578601956e-92
"HSP90AB1",6.5216007364325e-112,2.1951043427918,0.999,1,1.3043201472865e-108
"FGF7",0.000229708333423081,2.18973332839185,0.043,0.444,0.459416666846162
"CRHBP",4.48305045990826e-214,2.18361838007625,0.028,0.961,8.96610091981652e-211
"TACC3",7.39443196072918e-182,2.17972396948502,0.046,0.964,1.47888639214584e-178
"TNFRSF14",1.13322527083387e-152,2.17970331331623,0.034,0.068,2.26645054166775e-149
"CHODL",9.69963478634207e-193,2.17730088957285,0.036,0.961,1.93992695726841e-189
"AQP3",0.00125768543041463,2.1730393467139,0.321,0.606,1
"ERH",1.54540379362481e-54,2.16823538974995,0.811,0.835,3.09080758724962e-51
"PERP",6.4741520295812e-53,2.16031573590863,0.814,0.91,1.29483040591624e-49
"GALNTL6",5.43625878843115e-161,2.15939702892674,0.033,0.914,1.08725175768623e-157
"CAV2",4.29185781025355e-11,2.15465927013084,0.203,0.459,8.58371562050711e-08
"HES5",2.96502983423717e-167,2.14989924532944,0.028,0.835,5.93005966847434e-164
"UBC",6.12614158165988e-85,2.14895885082542,0.972,0.996,1.22522831633198e-81
"CD47",1.94896860281722e-08,2.14886665043937,0.39,0.964,3.89793720563445e-05
"DCTN3",1.49823482912608e-19,2.14736604266739,0.69,0.989,2.99646965825216e-16
"JUND",3.09289017053812e-64,2.1364318859214,0.959,0.989,6.18578034107623e-61
"FLT1",2.50812244491505e-189,2.13337494836163,0.032,0.95,5.0162448898301e-186
"ACTA1",2.56952808029266e-198,2.12533442998615,0.032,0.961,5.13905616058531e-195
"ARHGAP6",2.03648513407233e-128,2.12191452037959,0.111,0.961,4.07297026814466e-125
"CAV1",8.74434698621938e-133,2.11941880279066,0.093,0.964,1.74886939724388e-129
"EZR",6.38494143963018e-49,2.11728711699553,0.903,0.996,1.27698828792604e-45
"ATP1B3",0.0134057086454511,2.11358167407601,0.45,0.971,1
"GHITM",3.21561110479741e-14,2.10989580115076,0.66,0.978,6.43122220959482e-11
"PDK4",0.0160572873932423,2.10240693526145,0.474,0.975,1
"MRPL33",2.54653878895809e-47,2.0994631873185,0.776,0.853,5.09307757791619e-44
"MX1",2.08014277001992e-189,2.09531414265078,0.025,0.025,4.16028554003984e-186
"HINT1",4.55107515875282e-111,2.0943447427632,0.983,0.993,9.10215031750564e-108
"CDK8",2.86549318346641e-70,2.08526075878446,0.184,0.964,5.73098636693283e-67
"PMAIP1",8.31650230761502e-16,2.08016035166193,0.352,0.975,1.663300461523e-12
"NDUFA3",1.02194606634335e-18,2.07938336268506,0.613,0.796,2.0438921326867e-15
"ING2",0.194766941873187,2.07330512453326,0.475,0.971,1
"FILIP1",8.92681879721218e-102,2.06927275662938,0.145,0.961,1.78536375944244e-98
"RCSD1",0.763719139872379,2.06780974466337,0.009,0.011,1
"PPM1E",1.55627742459875e-175,2.0668255126462,0.047,0.961,3.1125548491975e-172
"HSPA5",1.29974594679437e-47,2.06631117926711,0.976,0.996,2.59949189358874e-44
"NDUFAB1",2.04101862364534e-34,2.06607872315107,0.674,0.738,4.08203724729068e-31
"GAPDH",4.72057598518262e-101,2.05546535500107,0.991,1,9.44115197036524e-98
"LEPR",3.90523200998429e-100,2.05484635227374,0.134,0.961,7.81046401996858e-97
"OPCML",4.05089946521983e-194,2.0543793756337,0.035,0.961,8.10179893043966e-191
"MAGED2",1.88468808281519e-17,2.04843433966699,0.677,0.986,3.76937616563039e-14
"DSTN",1.36387174992057e-110,2.04444501363559,0.987,0.996,2.72774349984113e-107
"CD79A",0.00542161019289912,2.04323953049754,0.027,0,1
"PCDHB4",1.42358788924767e-176,2.04316715710223,0.021,0.043,2.84717577849534e-173
"SREBF1",4.61373553575822e-120,2.03848577848404,0.104,0.961,9.22747107151644e-117
"UQCRQ",1.43018072362994e-49,2.03768267143592,0.809,0.907,2.86036144725988e-46
"CAMTA2",4.49061579079948e-73,2.03745266756047,0.175,0.961,8.98123158159896e-70
"CETN2",1.33638384336688e-05,2.03629879568269,0.411,0.968,0.0267276768673375
"COX6C",3.6396256185728e-79,2.03315697072211,0.91,0.975,7.27925123714559e-76
"ATP6V0E1",1.39570240909766e-34,2.03249711553204,0.765,0.978,2.79140481819533e-31
"ANGPT2",6.05025580101821e-124,2.03116941116302,0.116,0.964,1.21005116020364e-120
"CLEC4A",5.87398059015418e-190,2.02795378090432,0.033,0.961,1.17479611803084e-186
"BCL3",3.81727527091109e-145,2.02794615741164,0.063,0.075,7.63455054182218e-142
"HSPH1",1.46640569488547e-12,2.02712346908567,0.864,0.989,2.93281138977094e-09
"HIGD1A",4.04372280333039e-27,2.02590678276498,0.41,0.462,8.08744560666077e-24
"SLC4A1",1.53649566885289e-225,2.02462023209607,0.012,0.961,3.07299133770577e-222
"ARPC3",5.46234535171443e-40,2.02446914227002,0.759,0.878,1.09246907034289e-36
"SUMO2",1.59093669504717e-83,2.0231705499848,0.926,0.993,3.18187339009434e-80
"ANXA3",2.3430048333392e-101,2.02042685011546,0.132,0.961,4.68600966667841e-98
"MAPT",2.48014634732645e-85,2.01973072700535,0.158,0.964,4.9602926946529e-82
"BEX5",2.68833918070108e-08,2.01465563785632,0.626,0.978,5.37667836140216e-05
"CENPF",2.97449773831499e-215,2.01454127731591,0.014,0.961,5.94899547662998e-212
"FHL2",5.31457750749904e-62,2.01116995104205,0.2,0.964,1.06291550149981e-58
"TCF15",0.00382301392245238,2.00763187969995,0.029,0,1
"CD109",9.69963478634207e-193,2.0071155122581,0.036,0.961,1.93992695726841e-189
"SFN",3.25443657202328e-176,1.99837085063537,0.06,0.961,6.50887314404656e-173
"HMGN2",9.3484777332295e-64,1.98980520790151,0.911,0.989,1.8696955466459e-60
"ASNS",4.04359987561373e-48,1.9877520104516,0.175,0.28,8.08719975122745e-45
"MANF",0.045033162179667,1.98554416869184,0.548,0.982,1
"MADCAM1",6.59474437856821e-197,1.98160232405809,0.033,0.961,1.31894887571364e-193
"OLFML3",7.10094567293321e-94,1.98027240581139,0.148,0.961,1.42018913458664e-90
"KLRC1",0.0975311904072595,1.97707038388544,0.01,0,1
"IER3",0.960690413619821,1.97554078100236,0.62,0.989,1
"DBI",1.03850325763085e-27,1.9715189653355,0.746,0.989,2.07700651526171e-24
"AHNAK",3.81429462450175e-49,1.96837877192181,0.198,0.276,7.62858924900351e-46
"DIRC3",2.38348634312108e-232,1.96735635655307,0.021,0,4.76697268624217e-229
"UTS2",0.00917835063820495,1.96498593578616,0.024,0,1
"VEGFB",5.69001099467884e-08,1.96251951728809,0.393,0.975,0.000113800219893577
"MT-ND1",3.53577878365439e-87,1.9622169858551,0.997,0.993,7.07155756730879e-84
"TAGLN2",2.61267167097235e-40,1.96044609932938,0.833,0.993,5.22534334194469e-37
"CALD1",0.860439187072544,1.95674272882814,0.498,0.964,1
"PSMD8",5.28487902739264e-50,1.95651181671646,0.829,0.986,1.05697580547853e-46
"MMP1",1.32936267283378e-204,1.95293811690649,0.036,0.961,2.65872534566756e-201
"SUB1",2.54355491337306e-81,1.95028401380547,0.932,1,5.08710982674611e-78
"AP2M1",4.10979826577594e-07,1.95007062325633,0.609,0.975,0.000821959653155189
"DLGAP4",1.79431390764027e-08,1.94955385300907,0.388,0.968,3.58862781528054e-05
"ITGA2",4.38818552793222e-99,1.94464982124041,0.149,0.975,8.77637105586444e-96
"H3F3A",1.73358858533644e-115,1.93992760761431,0.993,0.996,3.46717717067289e-112
"HECW2",6.33858969127578e-162,1.93613341790552,0.07,0.961,1.26771793825516e-158
"NENF",6.45602736105071e-22,1.9354054490924,0.725,0.957,1.29120547221014e-18
"QTRT1",2.30517686845159e-50,1.93434122782676,0.182,0.276,4.61035373690318e-47
"HCFC1R1",7.67061471868025e-30,1.92982758859028,0.286,0.968,1.53412294373605e-26
"TUBB4B",1.29894702753902e-49,1.92483653185432,0.86,0.989,2.59789405507805e-46
"ODC1",3.10094828558153e-34,1.91993003236719,0.797,0.986,6.20189657116306e-31
"IL1R2",1.94174421472726e-206,1.91979430833271,0.025,0.961,3.88348842945452e-203
"SEC11C",2.26127732676396e-52,1.9175056155161,0.886,0.993,4.52255465352792e-49
"METTL7A",1.49401573174456e-81,1.91701639805432,0.03,0.186,2.98803146348912e-78
"ADRA2A",6.25044051869726e-91,1.91607198576322,0.163,0.964,1.25008810373945e-87
"CYCS",4.38250994282856e-57,1.91471647872161,0.867,0.996,8.76501988565711e-54
"HSPA8",1.95867911477801e-14,1.90903452499246,0.853,0.993,3.91735822955602e-11
"SEMA6A",3.12976270931106e-72,1.90560636546585,0.182,0.968,6.25952541862213e-69
"UBL5",5.51966296907144e-87,1.90532430708283,0.949,0.996,1.10393259381429e-83
"NPFFR2",5.14115613922603e-206,1.90517782663769,0.02,0.961,1.02823122784521e-202
"COX8A",4.3596958443795e-73,1.90220347056462,0.915,0.993,8.71939168875901e-70
"POMP",3.1340376667798e-41,1.89852540007366,0.799,0.918,6.26807533355961e-38
"FTCD",7.19042044221478e-201,1.89344218706447,0.025,0.961,1.43808408844296e-197
"ID2",5.41511776968348e-17,1.88166137910094,0.699,0.978,1.0830235539367e-13
"TMSB10",1.06569343432197e-62,1.88013819275637,0.977,1,2.13138686864395e-59
"REEP5",3.78447289706927e-28,1.87930831670128,0.717,0.903,7.56894579413855e-25
"MYL6",2.2250418518127e-101,1.87709728373751,0.989,0.996,4.45008370362541e-98
"SDCBP",1.51311430771125e-13,1.87456587144889,0.668,0.975,3.02622861542251e-10
"SLCO2A1",0.0667306484870888,1.87182852732573,0.012,0,1
"AP1S2",1.99866764067457e-10,1.86026087921673,0.376,0.978,3.99733528134915e-07
"DNAJA1",3.84055416658825e-60,1.85881695792603,0.955,0.993,7.6811083331765e-57
"NDUFB3",0.000959350679455942,1.8555524638633,0.439,0.986,1
"ANXA2",2.50219050696543e-06,1.85472385613121,0.658,0.982,0.00500438101393086
"VEGFA",0.00825873513460448,1.85073509892407,0.56,0.971,1
"SRP14",1.70251795010191e-117,1.84691391298876,0.996,1,3.40503590020382e-114
"TPX2",3.50576777141028e-193,1.84074780804225,0.039,0.961,7.01153554282057e-190
"HBM",6.43618958771184e-211,1.83400785790189,0.023,0.961,1.28723791754237e-207
"SGMS2",7.2715919519612e-05,1.82972047621352,0.424,0.968,0.145431839039224
"PRDX2",1.62456003152726e-59,1.82855999083436,0.887,0.996,3.24912006305452e-56
"SERTAD1",0.00662876553792818,1.81934241133387,0.445,0.975,1
"FKBP4",6.30052145929327e-13,1.81586936682474,0.65,0.964,1.26010429185865e-09
"BHLHE40",1.17801264437677e-62,1.80256803886646,0.129,0.237,2.35602528875354e-59
"RDH10",1.80662076864713e-33,1.80238817621033,0.125,0.319,3.61324153729427e-30
"PDIA3",2.45991536953021e-76,1.79886731643671,0.926,0.993,4.91983073906042e-73
"TPM4",8.05761572611145e-20,1.79582138437185,0.738,0.975,1.61152314522229e-16
"LAPTM4A",3.57344886756998e-50,1.79051744239656,0.857,0.989,7.14689773513996e-47
"PSMB6",9.28454302091462e-54,1.78620053101033,0.852,0.989,1.85690860418292e-50
"PHLDA3",3.88646731269427e-158,1.78478842476738,0.042,0.057,7.77293462538854e-155
"NDUFB10",1.40339230344921e-15,1.78055225999331,0.595,0.785,2.80678460689841e-12
"MRPL51",5.42986580956911e-22,1.77769632911682,0.71,0.989,1.08597316191382e-18
"GRM4",2.40852166214243e-181,1.76658932753349,0.039,0.953,4.81704332428486e-178
"CD9",5.66231212428212e-19,1.7656980674039,0.261,0.43,1.13246242485642e-15
"ARL4D",3.60992350138718e-104,1.76329238337874,0.125,0.961,7.21984700277436e-101
"GRIN2A",8.05861501145844e-212,1.75377029102007,0.015,0.961,1.61172300229169e-208
"GLRX5",4.83286265934304e-19,1.75306438757263,0.536,0.642,9.66572531868608e-16
"DYNLL1",1.01583244070594e-82,1.7481058171368,0.953,1,2.03166488141188e-79
"KRT19",0.131953355566483,1.7395597019095,0.576,0.982,1
"IL20RA",1.24396802575265e-101,1.73307932735698,0.074,0.158,2.48793605150531e-98
"FKBP1B",1.35626737298044e-24,1.73137654944276,0.307,0.971,2.71253474596087e-21
"COX7A2",2.16503522289464e-54,1.72996989608302,0.862,0.978,4.33007044578928e-51
"PTMA",8.51373959023313e-102,1.72953050184512,0.999,1,1.70274791804663e-98
"RNASEH2C",4.79823888914277e-07,1.72246780914414,0.407,0.971,0.000959647777828554
"HSPE1",1.07484036044131e-30,1.71749756017095,0.938,1,2.14968072088261e-27
"MRPL20",8.85956652308711e-18,1.71550060976124,0.552,0.688,1.77191330461742e-14
"LINC00473",2.36037663357079e-210,1.71410493855702,0.016,0.961,4.72075326714158e-207
"SQSTM1",1.30617279118784e-19,1.71257099797441,0.733,0.889,2.61234558237568e-16
"PEG3",2.02643716167748e-15,1.71184434169064,0.343,0.968,4.05287432335497e-12
"ACTG1",4.35123580721317e-70,1.70929908615084,0.999,1,8.70247161442634e-67
"MRPL52",0.00915330508719243,1.70910474807223,0.457,0.986,1
"MT1X",7.2786078718713e-10,1.70897287042426,0.374,0.563,1.45572157437426e-06
"MPC2",5.03085635937641e-40,1.70831289110188,0.807,0.982,1.00617127187528e-36
"PTPRE",1.09408786168574e-134,1.70010639065459,0.088,0.961,2.18817572337149e-131
"CKS1B",5.57820803032404e-72,1.69831003450684,0.182,0.964,1.11564160606481e-68
"HHATL",9.23438848103947e-191,1.69716517504417,0.035,0.961,1.84687769620789e-187
"GREB1",6.65001142325252e-184,1.69481625309888,0.025,0.029,1.3300022846505e-180
"COX7B",1.48204716602122e-46,1.68771789224692,0.839,0.996,2.96409433204245e-43
"OAZ1",4.08512922503578e-89,1.68632969101974,0.971,0.996,8.17025845007156e-86
"PDLIM2",4.38994256094452e-80,1.68606555203326,0.088,0.19,8.77988512188904e-77
"ITM2B",1.14445498893353e-79,1.67693744080451,0.957,1,2.28890997786707e-76
"NDUFS5",3.1292652219624e-66,1.67288373162304,0.92,0.978,6.2585304439248e-63
"CEBPB",4.6057694413031e-33,1.67114956909576,0.248,0.366,9.21153888260621e-30
"MT-ATP6",5.04815252618297e-77,1.66683878520707,0.998,0.996,1.00963050523659e-73
"VKORC1",1.80976878592709e-14,1.66608743870379,0.598,0.806,3.61953757185417e-11
"NEDD8",4.10698625096208e-13,1.65762028526236,0.668,0.989,8.21397250192416e-10
"SAP18",1.19250665182804e-63,1.65439642998041,0.902,0.993,2.38501330365609e-60
"ENO1",9.97345288516909e-14,1.65420524035775,0.671,0.986,1.99469057703382e-10
"SGCD",1.17337135361623e-141,1.64695676094795,0.083,0.961,2.34674270723246e-138
"PHLDA2",0.000199724358065339,1.64277685389918,0.452,0.982,0.399448716130677
"DAPL1",5.24014762560309e-136,1.64210363921473,0.083,0.097,1.04802952512062e-132
